vendor_id,order_hour,day_of_week,item_count,is_peak_hour,historical_delay_avg,prep_time_minutes
58,23,2,5,0,0.53,12.26
4,19,1,2,1,2.17,13.74
49,19,4,6,1,2.05,20.89
36,19,6,8,1,5.25,30.91
195,23,2,9,0,1.1,23.93
141,14,2,10,0,8.61,33.34
118,8,6,3,0,0.74,12.82
188,8,3,6,0,2.32,22.79
51,18,5,10,1,10.44,35.73
68,17,6,2,0,3.43,21.1
200,14,1,2,0,3.8,16.08
149,8,0,4,0,2.55,16.93
131,19,5,6,1,0.66,26.74
127,22,4,9,0,2.8,24.68
167,14,5,6,0,0.77,21.44
132,10,6,5,0,2.77,27.02
44,8,0,4,0,7.66,24.93
1,21,4,2,1,0.05,12.08
103,20,6,8,1,2.29,31.82
25,22,5,4,0,2.59,20.02
47,13,4,9,1,2.31,26.26
22,15,1,11,0,2.22,31.39
29,11,6,9,0,4.42,30.87
126,20,6,9,1,2.35,35.94
149,19,2,4,1,1.07,19.6
62,13,2,8,1,0.35,28.02
35,15,6,8,0,10.66,30.04
160,19,1,1,1,3.49,16.78
186,18,2,10,1,2.26,31.73
17,21,4,6,1,0.9,23.1
138,7,2,8,0,4.61,30.9
39,19,5,10,1,2.06,34.93
187,9,2,9,0,5.06,20.09
182,19,4,1,1,0.0,14.36
92,9,6,1,0,3.06,10.84
61,6,0,5,0,0.74,15.86
187,15,4,7,0,6.38,23.39
77,12,4,1,1,2.92,18.53
34,15,4,7,0,10.19,27.61
75,13,3,3,1,2.6,17.43
126,10,4,5,0,0.58,17.63
167,19,2,6,1,2.69,19.36
133,21,0,5,1,1.04,23.68
59,13,1,10,1,0.0,28.53
27,17,5,10,0,0.73,25.47
135,8,4,6,0,8.94,25.46
196,12,3,8,1,2.54,27.34
140,15,0,4,0,9.74,18.45
107,11,5,8,0,1.6,28.59
38,22,0,8,0,1.62,22.11
118,16,5,2,0,0.0,14.92
150,9,1,8,0,2.64,23.71
189,18,3,11,1,2.08,32.48
178,7,5,4,0,0.99,11.39
106,14,6,1,0,1.35,6.28
164,21,1,1,1,1.03,15.33
164,15,6,7,0,2.5,27.42
42,19,6,11,1,1.47,31.97
159,7,0,10,0,1.01,30.79
42,12,0,2,1,1.34,17.84
171,12,0,10,1,4.45,38.56
1,14,4,7,0,1.48,17.85
76,11,4,8,0,2.34,21.85
56,20,6,7,1,7.03,31.3
30,8,0,8,0,0.0,20.84
79,12,1,9,1,2.46,26.44
159,0,5,7,0,2.71,24.57
132,18,0,3,1,1.83,16.96
161,12,6,8,1,0.89,27.36
30,19,3,1,1,1.04,12.02
111,17,4,10,0,3.03,27.1
148,15,5,8,0,0.68,19.46
67,8,2,5,0,0.0,19.97
81,16,4,10,0,8.11,32.45
174,18,3,6,1,0.27,24.82
76,13,1,8,1,3.54,29.84
119,15,4,6,0,4.18,20.91
10,7,3,8,0,2.83,27.3
165,8,2,9,0,1.37,29.29
159,10,2,10,0,0.9,28.59
36,19,6,8,1,4.68,36.21
184,10,6,1,0,5.51,16.54
177,17,0,3,0,5.8,16.53
78,19,4,8,1,0.02,29.66
18,8,5,9,0,1.29,27.75
187,4,3,2,0,4.79,14.48
103,12,0,2,1,1.38,18.87
145,18,6,7,1,1.53,28.78
97,17,6,11,0,4.85,35.47
99,19,1,2,1,0.58,19.53
189,18,1,2,1,3.82,17.11
35,23,0,1,0,10.26,15.27
192,18,4,1,1,6.47,18.43
109,17,2,4,0,0.0,15.28
88,12,0,11,1,1.53,33.07
177,20,3,8,1,2.76,26.96
51,12,0,3,1,9.57,23.38
8,22,2,7,0,6.81,25.37
123,1,6,9,0,0.0,23.92
121,16,2,3,0,5.47,19.45
43,11,4,7,0,0.0,17.7
68,10,3,3,0,4.61,11.72
24,16,4,9,0,0.2,28.81
101,18,0,7,1,0.07,22.43
151,2,3,5,0,8.09,21.66
57,6,1,6,0,2.35,27.73
125,19,0,8,1,2.66,26.64
25,21,6,7,1,1.85,28.37
28,8,6,6,0,0.39,24.07
196,9,5,10,0,2.66,30.85
186,16,1,5,0,3.09,20.21
80,11,6,6,0,1.28,23.08
75,19,2,2,1,4.0,26.93
57,9,0,4,0,0.3,15.8
11,18,5,6,1,0.0,24.71
119,21,1,11,1,4.99,33.98
10,15,0,6,0,3.63,19.62
159,15,0,3,0,0.0,17.66
30,18,1,11,1,0.94,33.23
76,12,5,5,1,5.24,24.14
104,12,3,5,1,1.49,22.41
175,13,3,9,1,3.09,23.11
87,18,6,11,1,3.53,33.01
146,1,2,8,0,0.13,22.67
19,21,1,9,1,1.22,27.84
172,12,4,6,1,0.15,24.67
192,11,1,6,0,7.07,25.81
62,19,1,5,1,0.8,17.93
99,12,1,8,1,0.0,31.01
90,21,6,10,1,0.82,30.43
102,17,2,8,0,4.23,24.43
2,17,1,6,0,8.0,27.14
39,15,1,2,0,0.84,19.04
38,21,1,10,1,0.0,31.72
52,6,0,7,0,3.89,22.25
91,12,4,6,1,0.81,22.02
190,18,2,3,1,2.75,21.28
92,19,0,9,1,3.87,30.86
37,8,2,9,0,1.41,24.45
32,12,3,10,1,0.0,27.24
46,11,2,3,0,2.87,12.72
158,13,0,4,1,6.82,25.63
188,18,0,7,1,2.6,28.08
69,20,5,10,1,1.83,34.04
31,8,1,5,0,1.48,21.91
45,18,1,11,1,0.0,32.83
200,16,4,7,0,4.83,26.84
142,17,3,9,0,1.76,22.19
36,20,3,1,1,4.72,12.8
109,16,2,11,0,0.36,29.77
61,18,6,4,1,1.24,23.28
9,11,4,3,0,3.98,16.83
36,16,1,2,0,6.06,14.28
184,12,5,2,1,5.65,25.28
29,18,0,1,1,2.24,15.22
156,9,3,5,0,0.58,14.57
121,14,5,7,0,4.62,25.12
199,18,0,2,1,7.88,24.38
122,20,3,3,1,6.96,22.99
16,8,6,1,0,0.0,11.15
62,11,0,4,0,1.71,12.35
4,12,2,2,1,1.48,19.0
29,9,6,1,0,3.45,10.42
96,13,2,7,1,1.73,24.11
110,18,6,6,1,0.0,27.2
145,19,4,3,1,1.14,16.16
58,13,6,4,1,0.97,26.54
169,6,3,4,0,0.0,16.84
32,8,5,7,0,0.84,19.21
110,20,3,8,1,0.0,27.96
138,19,4,10,1,2.03,31.29
12,9,5,10,0,10.13,32.06
69,16,6,11,0,0.0,25.5
49,11,5,7,0,2.24,27.08
89,9,1,5,0,5.45,26.22
154,19,3,4,1,1.98,18.5
89,20,0,9,1,8.19,37.29
168,12,1,3,1,0.0,18.45
98,8,5,2,0,2.03,17.48
37,11,2,8,0,1.77,21.12
122,12,3,5,1,5.32,28.22
8,7,2,2,0,6.72,14.63
116,15,2,4,0,7.48,22.37
106,11,6,11,0,0.68,33.51
9,19,4,3,1,2.26,20.83
178,14,3,8,0,2.72,20.85
55,11,1,1,0,2.54,8.47
8,13,0,5,1,3.29,25.3
122,5,6,1,0,5.76,11.99
123,7,5,6,0,0.0,21.52
156,21,0,8,1,0.72,26.72
71,19,6,6,1,5.27,31.31
94,13,6,3,1,2.31,17.91
134,0,2,4,0,0.0,12.26
1,11,3,6,0,1.53,22.13
158,20,3,2,1,4.05,22.61
81,10,0,10,0,5.6,30.38
57,13,0,8,1,0.23,23.25
83,10,3,9,0,0.0,22.17
76,13,4,6,1,3.82,25.67
80,17,1,1,0,0.76,10.43
56,18,2,2,1,8.53,19.73
73,13,1,7,1,0.0,25.15
172,12,6,5,1,0.38,24.96
198,14,5,11,0,5.88,34.06
7,19,2,4,1,0.0,25.63
6,15,4,2,0,0.32,14.69
110,12,4,11,1,1.26,29.33
169,8,3,4,0,0.0,15.2
21,13,0,10,1,3.01,26.78
124,2,5,8,0,0.41,20.66
166,16,5,8,0,4.57,27.51
147,16,5,8,0,2.0,29.07
131,14,1,2,0,0.88,10.9
27,11,5,3,0,2.29,19.23
32,20,2,3,1,0.18,15.89
83,13,0,8,1,2.23,30.1
118,13,5,11,1,0.9,28.46
109,19,3,1,1,0.0,9.31
56,11,6,8,0,7.74,31.21
108,4,4,4,0,3.95,21.41
17,13,0,6,1,1.47,18.32
129,14,5,10,0,0.0,30.95
94,17,5,9,0,2.16,32.57
136,10,3,10,0,1.49,30.04
47,23,2,4,0,0.0,18.17
40,9,1,6,0,2.03,25.62
196,9,5,1,0,0.28,10.84
12,20,4,7,1,12.04,36.79
93,12,6,4,1,4.32,21.82
172,7,6,1,0,0.2,15.68
28,22,4,6,0,3.19,21.42
68,7,5,10,0,6.46,30.41
77,10,3,1,0,3.56,12.58
22,4,2,10,0,0.31,23.7
109,13,5,4,1,1.2,17.74
92,18,2,4,1,3.96,21.99
15,8,4,2,0,0.0,13.69
118,7,0,5,0,0.72,18.83
3,21,5,6,1,3.44,27.4
85,22,6,8,0,0.0,19.99
93,19,4,1,1,3.76,10.61
188,14,2,11,0,2.21,25.63
1,19,2,7,1,1.99,25.99
75,16,3,7,0,3.8,19.57
70,9,6,5,0,13.69,27.21
92,11,2,6,0,4.57,22.37
110,8,1,5,0,0.0,13.87
90,16,3,1,0,3.66,8.78
167,13,0,3,1,1.93,16.29
36,19,4,1,1,3.58,19.33
99,18,5,7,1,0.26,28.11
156,11,2,1,0,0.84,9.68
52,11,0,9,0,2.59,31.04
182,12,4,5,1,1.12,19.42
1,12,0,4,1,0.43,16.69
199,8,4,6,0,5.56,25.91
189,16,0,5,0,1.39,18.78
188,13,1,3,1,3.22,16.0
78,17,2,5,0,0.56,19.01
81,14,3,1,0,7.85,15.61
16,23,1,5,0,0.52,16.1
106,23,2,9,0,0.0,24.52
34,6,0,8,0,8.35,28.46
91,9,3,10,0,0.1,26.39
186,8,2,4,0,3.99,13.66
170,13,5,11,1,3.49,36.36
159,13,1,6,1,2.18,25.59
197,17,2,2,0,2.68,19.93
160,13,2,1,1,3.0,17.83
104,23,1,1,0,2.05,7.4
160,16,4,9,0,4.92,28.86
61,19,0,7,1,2.92,24.81
41,12,0,8,1,0.71,23.82
129,22,2,8,0,0.81,19.54
150,20,2,8,1,0.26,27.96
139,6,3,7,0,2.5,21.1
38,11,3,11,0,0.23,32.83
21,21,1,6,1,1.76,19.26
21,11,6,5,0,2.18,19.46
168,14,6,4,0,0.42,15.88
194,16,0,2,0,1.72,15.2
78,20,6,7,1,0.0,27.37
171,0,6,2,0,3.92,16.09
5,5,4,3,0,0.0,13.09
179,20,4,2,1,7.99,19.76
101,14,2,8,0,0.09,20.26
42,18,5,11,1,4.28,37.46
172,18,4,7,1,0.1,28.14
160,13,4,4,1,2.42,19.41
87,12,1,4,1,2.15,19.41
67,19,5,4,1,2.15,20.47
120,7,0,7,0,1.93,17.51
78,19,5,7,1,1.26,28.9
70,8,4,6,0,13.01,33.28
159,11,1,11,0,0.0,27.97
185,13,0,2,1,0.0,20.07
65,12,0,2,1,0.58,15.09
76,11,5,6,0,2.38,22.8
80,13,2,5,1,0.02,22.77
163,6,1,7,0,3.27,27.99
64,18,1,4,1,1.99,18.27
21,11,0,11,0,3.64,31.42
127,13,5,10,1,5.26,33.07
69,12,6,10,1,0.0,34.85
27,19,3,10,1,0.0,27.47
119,21,4,10,1,6.21,44.07
156,20,3,2,1,0.24,15.57
26,14,3,5,0,3.99,18.78
127,15,2,9,0,5.88,28.23
112,18,5,6,1,0.31,26.56
103,13,6,3,1,2.01,20.89
55,13,2,6,1,1.37,28.09
129,18,4,7,1,0.0,31.19
164,18,6,8,1,0.15,32.45
21,12,3,4,1,1.89,22.26
115,10,5,2,0,2.81,15.38
40,11,0,10,0,0.36,29.29
124,8,5,8,0,1.1,25.96
70,12,4,4,1,13.19,30.24
142,0,0,11,0,1.48,25.41
15,18,6,11,1,0.27,35.17
68,10,2,6,0,6.9,21.11
142,19,6,11,1,1.79,32.39
186,12,2,8,1,2.3,28.39
173,13,6,1,1,1.59,19.76
1,13,6,7,1,0.9,22.79
172,20,1,2,1,1.4,13.89
178,16,6,5,0,1.5,24.49
196,7,0,7,0,0.73,20.49
52,10,3,1,0,6.02,8.35
146,9,3,3,0,0.0,12.56
35,12,3,7,1,9.73,27.09
135,11,6,8,0,8.66,36.02
53,7,1,7,0,6.82,31.91
152,14,3,4,0,1.2,18.28
125,15,5,9,0,1.5,22.21
21,20,1,8,1,3.04,33.36
167,12,4,10,1,1.7,29.99
90,12,6,2,1,1.52,19.05
66,12,2,10,1,2.03,28.28
176,16,3,10,0,0.0,28.4
97,9,2,11,0,2.08,26.89
105,19,3,6,1,7.29,28.51
162,5,3,8,0,1.26,21.82
200,12,1,3,1,5.41,18.13
114,12,5,11,1,5.13,41.93
103,8,0,6,0,3.16,21.35
13,21,0,5,1,5.44,22.88
141,13,1,9,1,10.88,33.24
8,10,0,8,0,6.82,22.44
190,20,2,1,1,0.97,15.44
95,18,4,4,1,5.49,27.15
63,23,0,9,0,5.66,33.35
59,6,6,9,0,1.18,28.19
36,16,0,4,0,6.12,19.3
140,20,5,4,1,10.53,28.81
15,13,3,5,1,1.58,17.02
82,1,6,10,0,3.09,28.68
21,12,2,2,1,2.46,19.45
82,15,3,11,0,2.21,32.66
60,22,0,2,0,0.16,11.92
33,21,3,3,1,2.33,18.34
33,11,5,3,0,1.92,19.63
175,20,6,7,1,0.83,25.52
15,13,6,10,1,0.97,36.31
192,10,0,9,0,7.54,26.02
83,16,5,6,0,2.07,20.51
187,10,0,3,0,3.02,16.51
146,19,1,4,1,0.62,23.98
38,9,1,10,0,0.21,22.71
130,21,4,8,1,2.94,26.48
167,7,6,2,0,0.21,6.4
151,2,6,5,0,8.82,20.48
46,14,2,2,0,4.23,12.72
163,10,1,9,0,4.55,27.76
104,6,2,8,0,2.08,29.6
190,10,0,10,0,1.82,27.13
112,14,2,6,0,0.51,17.85
37,19,1,6,1,1.75,24.66
109,23,3,2,0,0.0,4.41
127,12,1,1,1,4.65,13.36
72,20,2,8,1,0.0,31.06
71,10,6,8,0,4.48,30.8
57,9,4,7,0,0.0,23.7
56,9,6,7,0,7.82,32.53
165,20,3,8,1,0.0,23.35
155,22,4,9,0,13.52,35.26
76,18,1,7,1,2.78,17.44
63,11,0,8,0,6.88,28.87
155,11,0,2,0,12.75,15.51
168,19,1,7,1,0.79,24.69
62,18,1,4,1,0.0,18.72
31,18,4,6,1,2.61,19.61
96,15,4,11,0,3.62,33.73
64,19,4,9,1,0.53,25.84
93,12,0,11,1,2.61,35.15
95,19,2,3,1,3.83,21.25
154,17,3,7,0,1.52,24.0
92,14,1,4,0,6.38,12.48
194,12,0,7,1,3.24,25.04
136,7,4,1,0,0.43,8.83
117,13,1,2,1,3.35,20.44
29,21,4,8,1,2.36,30.87
81,7,6,6,0,5.63,23.09
28,20,2,3,1,1.59,17.25
31,22,0,11,0,1.29,33.72
162,13,5,8,1,3.74,29.2
173,10,2,1,0,2.25,9.74
170,15,2,7,0,2.58,23.33
95,9,1,4,0,4.22,20.95
151,12,0,5,1,8.33,28.56
171,13,3,9,1,3.89,26.9
167,11,2,11,0,2.26,31.93
169,20,4,11,1,0.0,31.25
38,6,4,5,0,0.78,18.55
81,19,6,9,1,5.97,36.86
92,17,1,6,0,4.33,21.86
187,19,2,2,1,5.53,22.3
2,16,4,3,0,7.69,23.95
113,6,4,8,0,7.83,25.05
166,12,1,10,1,4.33,40.18
26,11,5,6,0,3.15,24.84
155,13,3,4,1,12.51,28.49
108,13,6,8,1,3.08,38.69
70,13,1,9,1,13.15,42.67
132,13,0,11,1,0.0,34.22
165,10,5,4,0,1.28,20.83
105,21,0,4,1,7.25,17.93
38,19,2,7,1,0.19,22.99
72,11,5,11,0,0.0,28.93
38,20,1,5,1,0.0,17.96
73,18,0,3,1,0.59,18.73
22,11,1,7,0,0.55,16.4
140,18,3,11,1,9.78,37.19
191,22,2,4,0,0.44,17.37
54,16,3,11,0,9.05,37.01
119,15,5,7,0,7.44,29.59
7,9,6,8,0,0.0,27.33
148,11,2,7,0,1.26,17.76
25,12,1,4,1,0.78,18.5
25,0,6,9,0,1.49,32.52
51,12,2,6,1,9.34,28.48
91,21,2,7,1,1.45,24.54
6,11,3,9,0,0.14,25.08
115,11,5,8,0,2.27,22.47
24,8,2,3,0,1.35,17.03
199,17,2,2,0,6.81,15.24
45,20,6,7,1,0.17,27.42
20,8,3,9,0,2.15,27.72
27,21,2,3,1,0.0,22.24
29,19,0,4,1,2.48,16.88
56,0,5,8,0,5.49,34.26
63,11,0,6,0,6.27,22.02
64,22,0,2,0,2.1,11.67
163,17,0,3,0,3.88,17.79
69,11,1,7,0,0.0,18.22
32,12,1,2,1,0.75,23.64
53,9,4,1,0,9.24,18.41
143,10,3,9,0,2.51,29.36
181,23,4,8,0,1.35,22.56
147,12,5,10,1,2.04,33.99
24,7,6,7,0,2.12,26.73
164,11,4,10,0,2.0,21.65
159,17,4,9,0,0.74,20.46
126,18,4,1,1,2.81,16.04
11,11,1,5,0,0.76,20.35
170,16,0,2,0,1.14,12.64
153,21,2,8,1,0.64,26.48
112,2,3,8,0,1.89,22.14
185,7,0,7,0,1.83,20.54
11,21,1,3,1,0.46,19.06
58,23,3,11,0,0.74,30.05
118,15,2,4,0,0.0,15.78
191,7,3,10,0,0.0,26.57
10,19,1,5,1,2.34,20.98
89,19,6,8,1,6.08,29.87
58,19,0,7,1,0.83,22.64
4,21,6,4,1,2.08,24.56
127,7,0,10,0,4.77,32.71
54,10,2,9,0,6.69,30.43
125,16,0,7,0,0.19,20.22
58,20,1,4,1,0.0,23.16
93,20,4,4,1,4.54,25.28
118,19,5,11,1,0.0,37.28
197,9,1,6,0,2.94,23.74
102,7,4,2,0,3.11,10.17
166,12,1,10,1,7.13,38.05
163,14,5,4,0,3.47,14.9
99,11,4,9,0,0.81,24.33
72,9,1,6,0,0.0,18.76
104,13,1,2,1,3.57,22.85
133,9,2,6,0,0.94,19.55
195,15,4,3,0,1.72,15.27
5,16,0,9,0,1.29,29.8
162,19,4,2,1,3.8,17.65
81,11,4,7,0,6.17,19.89
144,18,3,11,1,3.33,33.0
5,14,0,1,0,0.0,15.98
31,11,0,11,0,1.71,25.06
145,20,5,4,1,1.0,22.25
179,20,4,7,1,8.13,29.76
130,15,5,7,0,2.11,30.65
25,7,0,10,0,2.12,23.0
90,13,6,4,1,0.14,18.46
173,17,4,7,0,1.97,27.41
129,7,2,11,0,0.09,25.28
196,8,4,8,0,0.15,26.53
11,12,1,8,1,2.44,23.19
155,7,1,3,0,12.21,21.48
17,18,0,7,1,1.44,22.71
63,14,6,11,0,8.81,39.22
69,22,0,1,0,0.0,7.98
116,3,5,10,0,7.98,31.93
54,20,5,3,1,5.1,26.9
116,21,0,8,1,7.26,33.2
175,8,1,1,0,2.85,16.0
42,15,4,5,0,3.77,19.18
48,9,2,11,0,2.34,33.16
6,13,0,4,1,0.92,19.78
83,21,6,4,1,1.22,23.44
81,15,5,9,0,6.97,36.25
14,12,2,9,1,1.27,29.95
116,10,2,5,0,5.82,24.71
125,19,3,3,1,0.04,17.81
132,16,2,8,0,0.0,21.67
70,11,4,2,0,13.73,21.35
15,13,6,4,1,0.65,28.35
58,11,6,1,0,2.6,11.74
177,21,2,10,1,4.76,37.04
169,20,6,1,1,0.0,17.66
165,9,4,10,0,0.0,25.54
82,13,2,5,1,1.89,22.18
2,15,0,8,0,7.03,24.85
78,20,6,2,1,0.35,17.37
67,12,5,3,1,0.53,15.83
90,13,3,10,1,2.75,31.12
53,2,3,1,0,9.0,9.25
90,8,3,8,0,3.86,26.7
132,20,5,6,1,0.0,31.63
60,8,0,5,0,1.66,20.86
68,18,2,11,1,5.13,33.01
33,14,5,5,0,0.0,18.37
5,12,4,11,1,0.48,29.73
113,12,1,3,1,10.08,21.99
41,18,0,8,1,0.02,29.94
172,19,5,8,1,0.0,29.03
164,8,0,4,0,4.65,23.26
121,15,3,5,0,5.85,22.29
57,6,0,4,0,0.0,15.44
180,17,3,5,0,0.0,18.27
163,13,5,9,1,5.32,34.29
121,7,6,11,0,3.87,36.96
34,14,2,3,0,8.82,20.68
114,16,6,10,0,6.73,37.42
177,17,6,3,0,2.31,14.99
38,8,0,2,0,0.0,11.85
96,22,0,6,0,2.4,21.71
81,18,5,1,1,6.32,10.94
180,7,3,4,0,0.0,11.51
90,5,4,7,0,2.03,22.05
177,11,6,2,0,5.93,17.79
119,19,6,9,1,6.36,43.75
196,10,4,3,0,0.0,14.57
93,11,0,2,0,2.42,8.83
187,18,4,10,1,3.59,27.71
123,8,3,5,0,0.97,16.76
121,17,0,8,0,4.55,24.96
130,7,1,3,0,0.52,13.61
34,15,5,5,0,8.7,27.54
21,6,3,5,0,1.54,24.85
24,7,1,4,0,0.23,18.95
104,12,1,6,1,1.24,26.63
68,16,5,6,0,4.71,24.36
86,12,3,2,1,0.47,17.11
157,12,5,5,1,2.27,27.54
167,12,3,9,1,0.96,29.09
179,11,5,5,0,6.96,29.61
15,19,5,7,1,0.33,34.56
90,8,2,1,0,1.89,13.57
109,6,1,9,0,0.64,26.51
10,21,1,9,1,2.74,34.98
69,8,4,5,0,0.06,15.8
134,23,4,9,0,0.0,25.89
126,3,6,3,0,0.0,17.23
128,18,6,10,1,5.8,40.71
167,12,4,1,1,1.52,16.19
86,19,0,10,1,2.84,29.8
91,16,5,7,0,0.83,25.17
100,7,3,2,0,0.0,12.71
11,16,5,9,0,1.4,20.09
96,9,3,7,0,1.68,23.64
101,21,1,11,1,0.59,33.58
153,8,1,10,0,0.0,22.28
93,7,0,11,0,4.44,35.3
47,22,4,2,0,1.99,15.08
100,18,2,8,1,0.0,32.03
103,17,5,5,0,2.69,20.72
178,18,3,3,1,0.52,21.25
119,13,3,10,1,7.32,31.97
114,18,6,9,1,6.03,32.51
7,17,0,10,0,0.19,25.04
6,21,3,7,1,0.0,24.88
179,10,3,8,0,7.3,25.08
189,20,0,7,1,2.3,33.27
170,8,0,8,0,3.72,21.69
167,8,4,3,0,1.56,13.91
172,12,3,10,1,1.47,23.44
62,20,2,5,1,0.0,22.05
23,19,2,9,1,0.0,22.17
138,16,0,3,0,2.6,19.28
38,16,3,10,0,0.66,28.36
148,8,6,3,0,2.42,13.58
177,18,3,1,1,2.71,13.49
27,19,4,7,1,0.0,28.17
174,9,3,9,0,0.63,30.91
121,9,5,7,0,2.55,23.73
77,14,4,2,0,4.01,15.04
6,4,0,6,0,0.68,19.85
91,14,1,9,0,0.0,24.09
32,18,6,11,1,2.01,32.28
29,8,4,4,0,2.88,16.09
184,17,1,4,0,6.88,23.46
105,13,2,1,1,4.11,24.5
177,18,6,3,1,4.68,20.75
121,15,1,11,0,4.11,35.29
23,13,1,7,1,0.0,21.69
53,16,6,4,0,8.3,17.65
97,18,4,9,1,2.72,31.78
122,15,5,2,0,8.19,18.01
45,19,2,1,1,0.55,12.07
113,7,2,1,0,8.61,15.13
127,16,3,9,0,4.76,20.62
67,12,5,9,1,1.55,28.16
192,17,2,6,0,6.75,23.92
102,17,5,10,0,3.66,32.33
174,19,4,10,1,1.12,32.33
60,16,0,4,0,0.9,21.06
151,22,4,8,0,5.73,29.08
91,18,1,4,1,1.24,19.89
80,21,6,8,1,0.03,26.61
196,11,1,3,0,0.64,12.51
137,11,2,9,0,2.13,25.08
62,17,2,11,0,0.0,26.38
84,19,0,6,1,0.27,19.92
137,11,0,7,0,2.91,19.74
134,16,6,7,0,1.7,28.11
94,12,1,2,1,4.39,18.35
136,18,6,8,1,1.38,27.52
137,17,3,2,0,1.95,13.63
96,11,4,3,0,1.39,16.14
75,20,6,8,1,2.81,26.68
76,18,4,5,1,3.75,26.4
83,9,2,8,0,2.32,23.04
113,8,1,10,0,8.28,31.82
108,11,3,1,0,5.54,18.57
76,20,1,4,1,3.57,20.67
139,9,6,2,0,0.62,16.35
76,12,3,8,1,4.31,30.18
2,16,0,11,0,9.52,33.28
38,20,0,11,1,1.29,35.75
6,18,4,4,1,0.1,21.12
170,19,1,9,1,1.31,26.67
165,6,3,6,0,0.0,15.74
107,22,0,5,0,0.51,19.6
73,3,0,9,0,1.58,24.5
167,21,1,6,1,0.13,26.3
114,10,0,2,0,4.21,12.8
94,12,1,1,1,2.38,16.6
176,19,5,4,1,0.34,17.82
43,11,1,3,0,0.0,14.46
110,12,5,2,1,0.0,16.23
95,11,6,9,0,7.61,32.66
119,12,1,6,1,7.6,28.21
40,17,4,6,0,0.53,21.25
87,14,2,11,0,4.64,34.52
85,6,3,9,0,1.79,24.91
16,11,3,1,0,0.26,14.36
186,18,0,1,1,3.55,14.11
126,16,5,11,0,3.58,32.24
125,14,5,1,0,0.31,13.21
121,23,6,11,0,5.39,33.75
37,15,2,1,0,1.3,13.48
57,15,3,1,0,0.0,9.63
27,19,6,1,1,0.62,20.16
59,18,5,10,1,0.14,36.37
133,18,2,9,1,0.38,21.92
153,18,1,4,1,0.0,19.33
47,11,5,8,0,1.55,27.47
42,20,5,3,1,2.15,18.5
36,19,6,6,1,4.06,29.28
87,20,2,8,1,3.62,26.73
165,20,1,9,1,0.0,27.37
177,14,5,1,0,1.38,13.59
188,22,6,5,0,1.06,19.05
159,12,6,2,1,1.91,17.2
22,11,5,2,0,0.0,20.02
63,12,5,2,1,6.61,21.65
174,14,4,6,0,1.36,15.39
42,9,4,2,0,1.44,12.88
1,15,1,5,0,0.88,14.37
186,19,6,6,1,3.27,30.61
148,16,6,6,0,0.8,20.64
159,20,5,3,1,0.42,19.57
16,11,0,3,0,0.0,13.3
43,17,0,5,0,0.0,12.18
163,20,5,3,1,1.84,21.2
63,19,0,5,1,5.49,26.01
38,11,5,1,0,0.18,15.55
139,8,4,6,0,2.62,24.04
136,11,3,5,0,1.49,15.89
109,11,5,1,0,0.76,19.25
167,20,2,3,1,0.35,13.15
152,19,6,5,1,1.64,21.04
65,21,6,4,1,0.0,20.38
182,13,0,11,1,1.27,35.64
118,10,1,10,0,0.79,29.31
82,12,0,6,1,3.97,28.1
27,17,0,8,0,0.0,24.08
163,19,3,5,1,2.44,20.85
153,13,3,1,1,0.87,13.39
191,21,1,3,1,0.88,23.28
106,14,2,8,0,0.0,21.52
81,20,1,9,1,5.12,28.5
11,19,2,4,1,2.07,19.65
160,12,1,5,1,4.55,24.78
182,17,2,3,0,0.0,9.96
133,12,1,2,1,2.02,14.79
86,18,0,7,1,0.0,26.7
47,10,2,4,0,2.29,12.86
109,18,0,10,1,0.0,31.21
152,17,0,10,0,1.18,26.1
186,17,1,1,0,0.96,11.88
135,19,5,9,1,8.45,33.21
52,8,6,6,0,3.84,21.76
136,14,2,2,0,0.22,12.05
173,23,5,10,0,0.21,25.98
84,13,3,6,1,0.62,26.18
42,17,4,3,0,2.66,16.62
14,16,4,1,0,1.94,10.33
73,9,6,9,0,0.0,23.76
8,7,0,8,0,6.8,23.16
167,7,2,7,0,1.07,19.34
134,12,3,7,1,1.03,28.15
67,19,0,1,1,0.71,16.0
103,8,2,6,0,0.63,23.13
49,22,6,2,0,2.11,12.69
85,12,2,8,1,1.74,32.49
68,18,2,1,1,6.61,16.76
171,12,5,3,1,1.61,19.81
178,6,2,3,0,3.99,15.26
92,7,5,2,0,4.03,17.59
58,21,4,9,1,0.0,26.19
111,10,3,10,0,0.68,27.08
50,8,0,2,0,0.53,8.74
137,11,1,7,0,2.0,20.44
143,10,0,10,0,2.45,31.35
47,6,1,6,0,2.17,20.19
39,20,6,6,1,2.75,26.61
131,21,2,8,1,1.35,29.46
111,13,4,5,1,2.34,28.6
51,11,0,3,0,12.4,21.62
161,19,5,4,1,2.22,22.82
46,13,5,3,1,3.34,25.07
59,13,4,2,1,0.68,15.11
136,10,0,5,0,1.1,19.07
179,19,2,4,1,8.4,27.02
56,19,6,8,1,8.83,31.66
17,11,4,7,0,1.11,23.24
163,17,1,9,0,3.88,29.98
78,20,6,7,1,0.0,21.18
117,12,2,11,1,4.89,34.41
74,18,6,7,1,5.11,32.27
179,20,4,8,1,6.41,29.32
18,21,4,1,1,1.36,18.02
